place,date,verification_status,emulator,platform,region,realtime
892,2018-03-06,verified,False,v06dk3e4,pr184lqn,7107
893,2015-04-29,verified,False,4p9z06rn,pr184lqn,7109
894,2015-06-01,verified,False,v06dk3e4,e6lxy1dz,7113
895,,verified,False,v06dk3e4,,7123
896,2017-03-18,verified,False,4p9z06rn,e6lxy1dz,7124
897,2021-05-24,verified,False,4p9z06rn,pr184lqn,7125
898,2015-07-06,verified,False,4p9z06rn,pr184lqn,7126
899,2021-01-20,verified,False,4p9z06rn,pr184lqn,7129
900,2014-02-11,verified,False,v06dk3e4,,7132
900,2017-11-03,verified,False,v06dk3e4,pr184lqn,7132
902,2017-01-21,verified,True,4p9z06rn,pr184lqn,7137
903,2015-02-13,verified,False,v06dk3e4,,7142
904,2014-08-28,verified,False,v06dk3e4,o316x197,7144
904,2021-04-10,verified,False,v06dk3e4,pr184lqn,7144
906,2018-09-05,verified,False,v06dk3e4,pr184lqn,7149
907,2019-10-06,verified,True,4p9z06rn,pr184lqn,7153
908,2020-06-02,verified,False,v06dk3e4,pr184lqn,7156
909,,verified,False,v06dk3e4,,7162
910,2016-07-16,verified,True,4p9z06rn,o316x197,7163
911,2018-12-21,verified,False,v06dk3e4,e6lxy1dz,7171
912,2014-08-03,verified,False,v06dk3e4,,7172
912,2020-05-19,verified,False,v06dk3e4,pr184lqn,7172
914,2019-04-17,verified,False,4p9z06rn,pr184lqn,7174
915,2014-01-26,verified,False,v06dk3e4,,7178
916,2016-12-22,verified,False,4p9z06rn,pr184lqn,7179
916,2018-11-15,verified,False,4p9z06rn,pr184lqn,7179
918,2014-04-05,verified,False,v06dk3e4,,7180
918,2019-10-16,verified,True,4p9z06rn,pr184lqn,7180
920,2015-10-17,verified,False,4p9z06rn,e6lxy1dz,7181
921,2014-12-15,verified,False,v06dk3e4,pr184lqn,7185
922,2018-04-14,verified,False,4p9z06rn,pr184lqn,7187
923,2017-06-17,verified,False,v06dk3e4,pr184lqn,7188
924,2016-02-13,verified,False,v06dk3e4,pr184lqn,7190
925,2021-03-18,verified,False,4p9z06rn,pr184lqn,7193
926,2021-03-13,verified,True,4p9z06rn,pr184lqn,7195
927,2018-12-19,verified,False,4p9z06rn,pr184lqn,7196
927,2020-03-23,verified,False,v06dk3e4,pr184lqn,7196
929,2021-01-25,verified,False,v06dk3e4,pr184lqn,7199
930,2014-07-26,verified,False,v06dk3e4,pr184lqn,7200
931,2019-05-07,verified,False,v06dk3e4,pr184lqn,7211
932,2015-04-14,verified,False,v06dk3e4,pr184lqn,7220
933,2015-08-24,verified,False,4p9z06rn,pr184lqn,7230
933,2019-01-12,verified,False,v06dk3e4,e6lxy1dz,7230
935,,verified,False,v06dk3e4,,7233
936,2014-03-07,verified,False,v06dk3e4,pr184lqn,7245
937,2018-03-31,verified,False,v06dk3e4,pr184lqn,7246
938,2019-03-13,verified,False,4p9z06rn,pr184lqn,7256
939,2016-12-18,verified,False,4p9z06rn,pr184lqn,7260
940,2014-12-25,verified,False,v06dk3e4,pr184lqn,7265
941,,verified,False,v06dk3e4,,7271
942,2015-11-15,verified,False,v06dk3e4,e6lxy1dz,7281
943,2018-07-07,verified,False,4p9z06rn,pr184lqn,7285
943,2020-12-26,verified,False,4p9z06rn,pr184lqn,7285
945,2020-02-22,verified,False,v06dk3e4,pr184lqn,7289
946,2015-05-25,verified,True,4p9z06rn,pr184lqn,7301
947,2017-01-06,verified,False,v06dk3e4,e6lxy1dz,7306
948,2021-03-23,verified,False,4p9z06rn,pr184lqn,7310
949,2010-09-19,verified,False,v06dk3e4,,7314
950,2015-06-23,verified,False,4p9z06rn,e6lxy1dz,7317
951,2016-07-24,verified,False,v06dk3e4,o316x197,7319
952,2020-06-27,verified,True,4p9z06rn,pr184lqn,7323
953,2020-10-03,verified,True,4p9z06rn,e6lxy1dz,7326
954,2021-03-10,verified,True,4p9z06rn,,7327
955,2016-01-04,verified,False,v06dk3e4,o316x197,7334
956,2019-01-23,verified,True,v06dk3e4,e6lxy1dz,7351
957,2018-07-04,verified,True,4p9z06rn,pr184lqn,7352
958,2020-02-02,verified,False,v06dk3e4,pr184lqn,7353
959,2020-10-30,verified,False,4p9z06rn,pr184lqn,7361
960,2015-08-16,verified,False,4p9z06rn,e6lxy1dz,7377
961,2014-08-01,verified,False,v06dk3e4,,7380
962,2016-01-27,verified,False,v06dk3e4,pr184lqn,7383
963,2020-12-23,verified,False,4p9z06rn,pr184lqn,7388
964,2021-04-30,verified,False,v06dk3e4,o316x197,7390
965,2016-07-04,verified,False,v06dk3e4,pr184lqn,7395
966,2015-04-18,verified,False,v06dk3e4,e6lxy1dz,7402
966,2015-07-15,verified,True,4p9z06rn,pr184lqn,7402
968,2014-11-21,verified,False,v06dk3e4,e6lxy1dz,7404
969,2017-05-10,verified,False,v06dk3e4,pr184lqn,7405
969,2020-04-04,verified,False,4p9z06rn,pr184lqn,7405
971,2016-07-09,verified,False,4p9z06rn,pr184lqn,7418
972,2017-03-11,verified,True,4p9z06rn,pr184lqn,7422
973,2016-11-06,verified,False,v06dk3e4,pr184lqn,7429
974,2015-08-08,verified,False,4p9z06rn,pr184lqn,7431
975,2020-11-24,verified,True,4p9z06rn,e6lxy1dz,7439
976,2020-01-05,verified,False,4p9z06rn,e6lxy1dz,7445
977,2017-04-14,verified,False,4p9z06rn,pr184lqn,7448
978,2020-04-17,verified,False,4p9z06rn,pr184lqn,7456
979,2019-07-21,verified,True,4p9z06rn,pr184lqn,7459
980,2015-02-27,verified,False,v06dk3e4,e6lxy1dz,7463
981,2015-04-04,verified,False,v06dk3e4,pr184lqn,7487
982,2020-03-28,verified,True,4p9z06rn,pr184lqn,7493
983,,verified,False,v06dk3e4,,7501
984,2014-09-28,verified,False,v06dk3e4,pr184lqn,7505
984,2020-03-14,verified,True,4p9z06rn,e6lxy1dz,7505
986,2020-07-07,verified,False,v06dk3e4,o316x197,7512
987,2014-08-05,verified,False,v06dk3e4,e6lxy1dz,7514
988,2021-05-25,verified,False,v06dk3e4,o316x197,7517
989,2016-06-04,verified,False,v06dk3e4,pr184lqn,7531
990,2016-07-27,verified,False,4p9z06rn,pr184lqn,7534
991,2017-04-04,verified,False,v06dk3e4,pr184lqn,7539
992,,verified,False,v06dk3e4,,7544
993,2020-06-16,verified,False,4p9z06rn,pr184lqn,7545
994,2020-10-06,verified,False,v06dk3e4,e6lxy1dz,7559
995,2020-11-05,verified,False,v06dk3e4,e6lxy1dz,7562
996,2015-04-11,verified,False,v06dk3e4,e6lxy1dz,7563
996,2018-03-01,verified,False,v06dk3e4,o316x197,7563
998,,verified,False,v06dk3e4,,7576
999,2019-04-26,verified,True,4p9z06rn,pr184lqn,7579
1000,2016-08-10,verified,False,4p9z06rn,pr184lqn,7581
1001,2018-09-26,verified,True,4p9z06rn,pr184lqn,7586
1002,2018-03-01,verified,False,v06dk3e4,,7587
1003,2019-10-06,verified,False,v06dk3e4,e6lxy1dz,7588
1004,2017-01-02,verified,False,v06dk3e4,o316x197,7593
1005,2020-11-15,verified,True,4p9z06rn,pr184lqn,7607
1006,2015-11-11,verified,False,4p9z06rn,,7608
1007,2020-08-10,verified,False,v06dk3e4,pr184lqn,7632
1008,2015-04-12,verified,False,v06dk3e4,e6lxy1dz,7646
1008,2015-10-25,verified,False,4p9z06rn,e6lxy1dz,7646
1010,2015-09-18,verified,False,v06dk3e4,pr184lqn,7651
1011,2014-03-22,verified,False,v06dk3e4,,7652
1012,2019-11-28,verified,True,4p9z06rn,pr184lqn,7653
1013,2015-02-28,verified,False,v06dk3e4,pr184lqn,7662
1014,2018-07-22,verified,False,4p9z06rn,pr184lqn,7663
1015,2016-07-25,verified,False,4p9z06rn,pr184lqn,7673
1015,2017-07-01,verified,False,v06dk3e4,pr184lqn,7673
1017,,verified,False,v06dk3e4,,7683
1018,2014-11-30,verified,False,v06dk3e4,,7708
1019,2016-08-12,verified,False,4p9z06rn,pr184lqn,7716
1020,2017-11-17,verified,False,v06dk3e4,pr184lqn,7717
1021,2018-05-08,verified,True,4p9z06rn,pr184lqn,7729
1022,2016-10-05,verified,False,v06dk3e4,pr184lqn,7748
1023,,verified,False,v06dk3e4,,7752
1024,2020-04-20,verified,False,v06dk3e4,pr184lqn,7754
1025,2020-10-14,verified,False,4p9z06rn,pr184lqn,7776
1026,2014-03-26,verified,False,4p9z06rn,pr184lqn,7787
1027,2015-08-19,verified,False,4p9z06rn,e6lxy1dz,7792
1028,2021-04-19,verified,False,v06dk3e4,pr184lqn,7798
1029,2017-04-09,verified,False,4p9z06rn,pr184lqn,7803
1030,2016-04-02,verified,False,4p9z06rn,pr184lqn,7821
1031,2020-09-14,verified,False,4p9z06rn,pr184lqn,7837
1032,2020-10-18,verified,False,4p9z06rn,e6lxy1dz,7858
1033,2017-06-04,verified,True,4p9z06rn,e6lxy1dz,7860
1034,2018-06-15,verified,False,v06dk3e4,,7864
1035,2020-10-10,verified,False,4p9z06rn,e6lxy1dz,7872
1036,2021-07-14,verified,False,v06dk3e4,o316x197,7874
1037,2015-06-04,verified,False,v06dk3e4,pr184lqn,7882
1037,2020-10-11,verified,False,4p9z06rn,pr184lqn,7882
1039,2021-03-26,verified,False,4p9z06rn,e6lxy1dz,7889
1040,2020-07-11,verified,False,v06dk3e4,pr184lqn,7892
1041,,verified,False,v06dk3e4,,7900
1042,2021-01-02,verified,True,4p9z06rn,e6lxy1dz,7912
1043,2021-05-10,verified,False,v06dk3e4,,7922
1044,,verified,False,v06dk3e4,,7933
1045,2017-06-25,verified,True,4p9z06rn,pr184lqn,7936
1046,2016-01-24,verified,False,v06dk3e4,pr184lqn,7938
1047,2014-04-21,verified,False,v06dk3e4,pr184lqn,7945
1048,2017-01-31,verified,False,v06dk3e4,pr184lqn,7951
1049,,verified,False,v06dk3e4,,7952
1050,,verified,False,v06dk3e4,,7954
1051,2018-11-13,verified,False,4p9z06rn,pr184lqn,7956
1052,2018-11-04,verified,False,v06dk3e4,pr184lqn,7973
1053,2016-08-11,verified,False,v06dk3e4,pr184lqn,7982
1054,2020-10-18,verified,False,4p9z06rn,pr184lqn,7986
1055,2020-10-06,verified,False,v06dk3e4,,8023
1056,2017-03-05,verified,False,v06dk3e4,o316x197,8031
1057,2015-08-15,verified,False,4p9z06rn,pr184lqn,8032
1057,2020-05-01,verified,True,4p9z06rn,pr184lqn,8032
1059,2020-12-09,verified,False,4p9z06rn,pr184lqn,8033
1060,2015-04-15,verified,False,v06dk3e4,pr184lqn,8038
1061,,verified,False,v06dk3e4,,8044
1062,2018-12-24,verified,False,4p9z06rn,pr184lqn,8050
1063,2014-02-18,verified,False,v06dk3e4,,8056
1064,2015-10-25,verified,False,4p9z06rn,pr184lqn,8066
1065,2017-05-05,verified,True,4p9z06rn,pr184lqn,8077
1066,2015-02-10,verified,False,v06dk3e4,pr184lqn,8080
1067,2020-04-18,verified,False,v06dk3e4,,8108
1068,2015-09-22,verified,False,v06dk3e4,pr184lqn,8149
1069,2016-02-18,verified,False,4p9z06rn,pr184lqn,8166
1070,2020-09-10,verified,False,4p9z06rn,pr184lqn,8170
1071,2016-02-22,verified,False,4p9z06rn,pr184lqn,8172
1072,2016-12-21,verified,False,v06dk3e4,pr184lqn,8178
1073,2013-09-23,verified,False,v06dk3e4,,8180
1074,2020-09-29,verified,True,4p9z06rn,e6lxy1dz,8188
1074,,verified,False,v06dk3e4,,8188
1076,2021-04-05,verified,True,4p9z06rn,pr184lqn,8195
1077,2015-03-30,verified,False,v06dk3e4,e6lxy1dz,8221
1078,2014-09-18,verified,False,v06dk3e4,,8227
1079,2014-07-09,verified,False,v06dk3e4,,8241
1080,2020-09-07,verified,False,4p9z06rn,pr184lqn,8283
1081,2020-04-26,verified,True,v06dk3e4,e6lxy1dz,8284
1082,2017-08-13,verified,False,4p9z06rn,pr184lqn,8300
1083,,verified,False,v06dk3e4,,8314
1084,2019-10-30,verified,False,v06dk3e4,pr184lqn,8319
1085,2019-09-07,verified,False,v06dk3e4,o316x197,8321
1086,2018-02-25,verified,False,4p9z06rn,pr184lqn,8342
1087,2021-03-08,verified,False,v06dk3e4,o316x197,8362
1088,2016-12-22,verified,False,4p9z06rn,pr184lqn,8389
1089,2014-11-15,verified,False,v06dk3e4,,8400
1090,2017-05-17,verified,False,4p9z06rn,pr184lqn,8416
1091,2016-02-26,verified,False,4p9z06rn,pr184lqn,8424
1092,2018-11-21,verified,False,4p9z06rn,pr184lqn,8425
1093,2016-11-18,verified,False,v06dk3e4,pr184lqn,8449
1094,2019-02-13,verified,False,v06dk3e4,pr184lqn,8454
1095,2018-07-28,verified,False,4p9z06rn,e6lxy1dz,8456
1096,2014-03-16,verified,False,v06dk3e4,,8466
1097,2020-06-20,verified,False,v06dk3e4,pr184lqn,8467
1098,2020-09-20,verified,False,v06dk3e4,e6lxy1dz,8477
1099,2020-07-14,verified,False,4p9z06rn,pr184lqn,8487
1100,2015-06-23,verified,False,v06dk3e4,pr184lqn,8515
1101,2018-12-24,verified,True,v06dk3e4,o316x197,8521
1102,2015-10-15,verified,False,4p9z06rn,pr184lqn,8553
1103,2014-05-01,verified,False,v06dk3e4,,8556
1104,2021-06-19,verified,True,4p9z06rn,o316x197,8563
1105,2014-08-10,verified,False,v06dk3e4,,8567
1106,2017-06-30,verified,True,4p9z06rn,pr184lqn,8570
1107,2016-09-09,verified,False,v06dk3e4,,8633
1108,2017-07-03,verified,False,v06dk3e4,o316x197,8683
1109,2016-02-12,verified,False,4p9z06rn,pr184lqn,8690
1110,2017-09-26,verified,False,4p9z06rn,pr184lqn,8699
1111,2014-10-10,verified,False,v06dk3e4,,8708
1112,2014-01-02,verified,False,v06dk3e4,,8712
1113,2014-06-23,verified,False,v06dk3e4,pr184lqn,8719
1114,2018-02-12,verified,False,v06dk3e4,pr184lqn,8732
1115,2014-07-19,verified,False,v06dk3e4,o316x197,8740
1116,2018-09-16,verified,True,4p9z06rn,pr184lqn,8745
1117,2017-09-23,verified,False,4p9z06rn,pr184lqn,8748
1118,2020-04-08,verified,True,4p9z06rn,pr184lqn,8754
1119,2014-11-17,verified,False,v06dk3e4,e6lxy1dz,8759
1120,2019-11-09,verified,False,v06dk3e4,e6lxy1dz,8765
1121,,verified,False,v06dk3e4,,8776
1122,2020-03-28,verified,False,v06dk3e4,pr184lqn,8780
1123,2014-04-28,verified,False,v06dk3e4,pr184lqn,8786
1124,2020-04-02,verified,False,v06dk3e4,pr184lqn,8793
1125,2020-02-19,verified,False,v06dk3e4,pr184lqn,8794
1126,2013-02-07,verified,False,v06dk3e4,pr184lqn,8809
1127,2016-07-04,verified,False,4p9z06rn,pr184lqn,8820
1128,2014-03-23,verified,False,v06dk3e4,,8822
1129,2014-12-15,verified,False,v06dk3e4,pr184lqn,8826
1130,2021-05-30,verified,False,v06dk3e4,pr184lqn,8838
1131,2016-04-01,verified,False,4p9z06rn,pr184lqn,8840
1132,2020-09-14,verified,False,v06dk3e4,pr184lqn,8866
1133,2014-05-02,verified,False,v06dk3e4,o316x197,8871
1134,2018-10-16,verified,False,v06dk3e4,,8876
1135,2017-08-10,verified,False,v06dk3e4,o316x197,8886
1136,2020-06-06,verified,True,4p9z06rn,pr184lqn,8911
1137,2020-07-13,verified,False,4p9z06rn,pr184lqn,8930
1138,2015-07-23,verified,False,4p9z06rn,pr184lqn,8932
1139,2016-06-13,verified,False,v06dk3e4,pr184lqn,8946
1140,2015-03-31,verified,False,v06dk3e4,pr184lqn,8957
1141,2020-11-22,verified,False,v06dk3e4,e6lxy1dz,8986
1142,2016-02-10,verified,False,v06dk3e4,pr184lqn,8988
1143,2019-11-22,verified,False,v06dk3e4,o316x197,8994
1144,2015-01-24,verified,False,v06dk3e4,o316x197,9020
1145,,verified,False,v06dk3e4,,9051
1146,2014-12-06,verified,False,v06dk3e4,pr184lqn,9064
1147,2019-05-20,verified,False,4p9z06rn,pr184lqn,9074
1147,2021-01-28,verified,True,v06dk3e4,pr184lqn,9074
1149,2016-01-21,verified,False,v06dk3e4,pr184lqn,9113
1150,2020-07-04,verified,False,v06dk3e4,e6lxy1dz,9117
1151,2021-02-14,verified,True,v06dk3e4,pr184lqn,9118
1152,2021-02-01,verified,False,4p9z06rn,e6lxy1dz,9135
1153,2016-01-14,verified,False,v06dk3e4,pr184lqn,9143
1154,2020-11-17,verified,True,4p9z06rn,pr184lqn,9160
1154,,verified,False,v06dk3e4,,9160
1154,,verified,False,v06dk3e4,,9160
1157,2016-07-03,verified,False,v06dk3e4,e6lxy1dz,9202
1158,2020-10-09,verified,True,4p9z06rn,pr184lqn,9212
1159,2017-06-19,verified,False,4p9z06rn,pr184lqn,9232
1160,2018-07-10,verified,False,v06dk3e4,pr184lqn,9249
1161,2018-02-04,verified,False,v06dk3e4,pr184lqn,9252
1162,2014-01-20,verified,False,v06dk3e4,,9260
1163,2020-07-13,verified,False,4p9z06rn,o316x197,9310
1164,2019-03-30,verified,True,4p9z06rn,e6lxy1dz,9323
1165,2013-07-07,verified,False,v06dk3e4,,9325
1166,2021-06-03,verified,True,4p9z06rn,e6lxy1dz,9329
1167,2015-04-16,verified,False,v06dk3e4,pr184lqn,9343
1168,2020-06-01,verified,True,4p9z06rn,pr184lqn,9349
1169,2015-03-03,verified,False,v06dk3e4,,9358
1170,2016-06-09,verified,False,v06dk3e4,pr184lqn,9359
1171,2017-10-04,verified,False,4p9z06rn,pr184lqn,9379
1172,2018-10-16,verified,False,4p9z06rn,pr184lqn,9420
1173,2020-10-24,verified,False,4p9z06rn,pr184lqn,9477
1174,2020-11-14,verified,True,4p9z06rn,,9507
1175,2015-06-06,verified,False,4p9z06rn,pr184lqn,9522
1176,2020-10-11,verified,False,4p9z06rn,pr184lqn,9531
1177,2017-01-09,verified,False,v06dk3e4,,9533
1178,,verified,False,v06dk3e4,,9551
1179,2016-07-05,verified,False,v06dk3e4,pr184lqn,9608
1180,2018-04-16,verified,False,4p9z06rn,pr184lqn,9612
1181,2013-05-03,verified,False,v06dk3e4,pr184lqn,9632
1182,2020-03-25,verified,False,v06dk3e4,pr184lqn,9652
1183,2014-09-02,verified,False,v06dk3e4,pr184lqn,9687
1184,2021-07-04,verified,True,v06dk3e4,pr184lqn,9696
1185,2020-12-14,verified,False,4p9z06rn,o316x197,9700
1186,2017-02-24,verified,False,v06dk3e4,pr184lqn,9703
1187,2021-02-06,verified,True,4p9z06rn,pr184lqn,9705
1188,2014-03-14,verified,False,4p9z06rn,pr184lqn,9758
1189,2020-08-27,verified,False,4p9z06rn,e6lxy1dz,9763
1190,,verified,False,v06dk3e4,,9772
1191,2018-06-12,verified,True,4p9z06rn,e6lxy1dz,9793
1192,2019-04-22,verified,False,v06dk3e4,pr184lqn,9803
1193,2017-02-27,verified,False,v06dk3e4,pr184lqn,9819
1194,,verified,False,v06dk3e4,,9869
1195,2016-07-20,verified,False,v06dk3e4,pr184lqn,9878
1196,2017-12-07,verified,False,v06dk3e4,pr184lqn,9939
1197,,verified,False,v06dk3e4,,9942
1198,2020-08-27,verified,False,v06dk3e4,e6lxy1dz,9989
1199,2020-12-20,verified,False,4p9z06rn,pr184lqn,10027
1200,2019-11-26,verified,False,v06dk3e4,pr184lqn,10037
1200,2021-01-03,verified,True,4p9z06rn,pr184lqn,10037
1202,2016-12-19,verified,False,v06dk3e4,pr184lqn,10052
1203,2020-12-24,verified,False,v06dk3e4,pr184lqn,10063
1204,2016-09-28,verified,False,4p9z06rn,pr184lqn,10071
1205,2017-08-18,verified,False,4p9z06rn,pr184lqn,10144
1206,2016-07-26,verified,True,4p9z06rn,pr184lqn,10152
1206,,verified,False,v06dk3e4,,10152
1208,2020-04-04,verified,False,4p9z06rn,o316x197,10164
1209,2021-01-03,verified,True,4p9z06rn,pr184lqn,10187
1210,,verified,False,v06dk3e4,,10198
1211,2020-07-29,verified,False,4p9z06rn,e6lxy1dz,10201
1212,2019-04-17,verified,False,4p9z06rn,o316x197,10221
1213,2016-11-08,verified,False,4p9z06rn,pr184lqn,10253
1214,2021-03-22,verified,False,v06dk3e4,e6lxy1dz,10267
1215,2020-06-24,verified,False,4p9z06rn,pr184lqn,10290
1216,2017-08-31,verified,True,4p9z06rn,pr184lqn,10315
1217,2020-04-19,verified,False,v06dk3e4,pr184lqn,10316
1218,2020-03-28,verified,True,4p9z06rn,e6lxy1dz,10371
1219,2018-10-08,verified,True,4p9z06rn,pr184lqn,10382
1220,2018-02-13,verified,False,4p9z06rn,pr184lqn,10399
1221,2014-08-16,verified,False,v06dk3e4,,10433
1222,2014-03-14,verified,False,v06dk3e4,,10457
1223,2020-05-29,verified,False,4p9z06rn,pr184lqn,10467
1224,,verified,False,v06dk3e4,,10473
1225,2013-07-19,verified,False,v06dk3e4,o316x197,10510
1226,2014-11-14,verified,False,v06dk3e4,pr184lqn,10573
1227,2015-04-30,verified,False,v06dk3e4,o316x197,10598
1228,2020-11-05,verified,False,4p9z06rn,pr184lqn,10600
1229,2016-12-10,verified,False,v06dk3e4,pr184lqn,10603
1230,2020-11-27,verified,False,4p9z06rn,pr184lqn,10636
1231,2020-03-22,verified,True,4p9z06rn,pr184lqn,10670
1232,2017-02-22,verified,True,4p9z06rn,pr184lqn,10700
1233,2014-08-08,verified,False,v06dk3e4,e6lxy1dz,10724
1234,2017-10-04,verified,False,4p9z06rn,pr184lqn,10742
1235,2011-09-09,verified,False,v06dk3e4,o316x197,10801
1236,2018-04-03,verified,False,v06dk3e4,pr184lqn,10824
1237,2020-04-22,verified,False,v06dk3e4,pr184lqn,10840
1238,2015-12-30,verified,False,4p9z06rn,pr184lqn,10860
1239,2018-12-12,verified,False,4p9z06rn,pr184lqn,10861
1239,2020-06-18,verified,False,4p9z06rn,pr184lqn,10861
1241,2016-09-06,verified,False,4p9z06rn,pr184lqn,10947
1242,2020-04-29,verified,True,4p9z06rn,pr184lqn,10989
1243,2017-07-27,verified,False,4p9z06rn,pr184lqn,11099
1244,2017-10-12,verified,True,4p9z06rn,pr184lqn,11175
1245,,verified,False,v06dk3e4,,11265
1246,2016-08-10,verified,True,4p9z06rn,,11346
1247,2020-07-10,verified,True,v06dk3e4,o316x197,11363
1248,2020-03-26,verified,False,4p9z06rn,pr184lqn,11416
1249,2019-02-21,verified,False,v06dk3e4,e6lxy1dz,11423
1250,2018-12-05,verified,False,4p9z06rn,,11514
1251,2019-12-14,verified,True,4p9z06rn,o316x197,11536
1252,2015-12-21,verified,False,v06dk3e4,pr184lqn,11550
1253,2017-07-28,verified,False,4p9z06rn,pr184lqn,11732
1254,2020-03-31,verified,False,4p9z06rn,pr184lqn,11808
1255,2016-10-28,verified,False,v06dk3e4,pr184lqn,11969
1256,2017-12-17,verified,False,v06dk3e4,e6lxy1dz,12058
1257,2018-07-12,verified,True,4p9z06rn,pr184lqn,12071
1258,2020-04-16,verified,False,4p9z06rn,pr184lqn,12120
1259,2015-01-30,verified,False,v06dk3e4,pr184lqn,12132
1260,2015-04-18,verified,False,v06dk3e4,pr184lqn,12213
1261,2016-11-04,verified,False,v06dk3e4,pr184lqn,12290
1262,2020-10-06,verified,False,v06dk3e4,e6lxy1dz,12344
1263,2021-04-27,verified,False,v06dk3e4,pr184lqn,12405
1264,2019-12-29,verified,True,4p9z06rn,pr184lqn,12439
1265,2020-11-21,verified,True,4p9z06rn,pr184lqn,12537
1266,2016-01-07,verified,False,v06dk3e4,e6lxy1dz,12569
1267,2017-08-26,verified,False,v06dk3e4,pr184lqn,12587
1268,2021-07-10,verified,True,4p9z06rn,,12600
1269,2018-06-21,verified,False,4p9z06rn,pr184lqn,12628
1270,2017-07-10,verified,False,v06dk3e4,,12727
1271,2017-12-30,verified,False,v06dk3e4,o316x197,12884
1272,2017-10-15,verified,False,4p9z06rn,e6lxy1dz,12949
1273,2020-10-11,verified,True,4p9z06rn,pr184lqn,13237
1274,2021-02-01,verified,False,4p9z06rn,pr184lqn,13269
1275,2020-10-10,verified,False,v06dk3e4,pr184lqn,13310
1276,2020-03-22,verified,False,v06dk3e4,e6lxy1dz,13375
1277,2018-04-04,verified,False,4p9z06rn,pr184lqn,13540
1278,2021-03-07,verified,True,4p9z06rn,pr184lqn,13578
1279,2021-02-05,verified,False,4p9z06rn,pr184lqn,13642
1280,2019-11-02,verified,False,4p9z06rn,e6lxy1dz,13827
1281,2017-04-23,verified,False,v06dk3e4,pr184lqn,13902
1282,2020-07-10,verified,True,4p9z06rn,e6lxy1dz,14103
1283,2020-04-14,verified,False,v06dk3e4,pr184lqn,14141
1284,2020-08-18,verified,False,v06dk3e4,e6lxy1dz,14258
1285,2015-07-13,verified,False,v06dk3e4,pr184lqn,14331
1286,2017-01-18,verified,False,4p9z06rn,pr184lqn,14550
1287,2014-04-11,verified,False,v06dk3e4,pr184lqn,14786
1288,2017-11-14,verified,False,4p9z06rn,,14855
1289,2020-01-05,verified,False,4p9z06rn,e6lxy1dz,15120
1290,2015-05-25,verified,False,v06dk3e4,pr184lqn,15163
1291,2019-12-01,verified,True,4p9z06rn,pr184lqn,16594
1292,2015-10-08,verified,False,v06dk3e4,pr184lqn,16680
1292,2016-10-20,verified,False,4p9z06rn,pr184lqn,16680
1294,2019-07-08,verified,False,v06dk3e4,pr184lqn,16994
1295,2014-03-20,verified,False,v06dk3e4,,17234
1296,2018-05-24,verified,False,v06dk3e4,pr184lqn,18857
1297,2020-09-14,verified,False,4p9z06rn,pr184lqn,19694
1298,2017-08-03,verified,True,4p9z06rn,pr184lqn,20013
1299,2021-01-29,verified,True,4p9z06rn,,20064
1300,2019-06-10,verified,False,v06dk3e4,,22467
1301,2017-07-13,verified,False,v06dk3e4,o316x197,23418
1302,2020-05-02,verified,True,4p9z06rn,,23696
1303,2019-11-30,verified,True,4p9z06rn,pr184lqn,24231
1304,2019-11-11,verified,True,v06dk3e4,e6lxy1dz,24589
1305,2017-05-24,verified,False,v06dk3e4,,25384
1306,2020-09-11,verified,True,4p9z06rn,pr184lqn,26436
1307,2020-09-28,verified,True,4p9z06rn,pr184lqn,29815
1308,2020-09-20,verified,False,4p9z06rn,pr184lqn,30321
1309,2020-08-15,verified,False,4p9z06rn,pr184lqn,33090
1310,2020-10-15,verified,False,v06dk3e4,pr184lqn,46324
1311,2020-05-11,verified,True,4p9z06rn,pr184lqn,48907
1312,2021-03-12,verified,True,4p9z06rn,pr184lqn,60965
1313,2021-05-07,verified,False,4p9z06rn,,86627
